,ID,Customer_Join_Date,Year_Birth,Customer_Join_Age,Age_Group,Education,Income_Class,Marital_Status,Income,Kidhome,Teenhome,Childrenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotalPurchase,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumOfPurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,Accepted_Rate,NumDealsPurchases,Complain
571,3526,2014-01-27,1968,46,Adult,PhD,Middle,Married,38443,1,1,2,58,32,0,5,0,0,1,38,1,0,3,4,7,0,0,0,0,0,0,0,2,0
572,8181,2013-09-13,1978,35,Adult,2n Cycle,Middle,Single,38593,1,0,1,42,51,12,49,17,24,24,177,4,1,3,8,8,0,0,0,0,0,0,0,3,0
573,1029,2013-08-01,1970,43,Adult,PhD,Middle,Together,64413,0,1,1,27,200,5,44,0,10,20,279,5,1,5,11,5,0,0,0,0,0,0,0,1,0
574,7369,2013-10-02,1981,32,Adult,Master,Middle,Married,36959,1,0,1,56,25,6,25,6,0,0,62,2,0,3,5,8,0,0,0,0,0,0,0,2,0
575,2574,2013-01-31,1977,36,Adult,PhD,Middle,Married,61996,0,1,1,27,1050,12,144,0,0,24,1230,6,4,8,18,5,1,1,0,1,0,1,4,3,0
576,8159,2014-04-01,1968,46,Adult,Graduation,Middle,Married,51287,1,1,2,10,117,0,22,13,0,30,182,4,1,3,8,7,0,0,0,0,0,0,0,3,0
577,1160,2013-08-23,1970,43,Adult,Graduation,Lower,Married,13260,1,1,2,48,9,4,17,10,2,7,49,3,0,3,6,8,0,0,0,0,0,0,0,4,0
578,10242,2013-09-16,1966,47,Adult,PhD,Middle,Together,47472,1,1,2,39,56,0,11,0,0,8,75,2,0,4,6,5,0,0,0,0,0,0,0,2,0
579,5253,2013-07-09,1956,57,Adult,Master,Middle,Together,54603,1,1,2,85,145,13,46,17,2,4,227,4,2,4,10,7,0,0,0,0,0,0,0,6,0
580,5966,2012-11-10,1974,38,Adult,PhD,Middle,Married,45207,1,1,2,64,203,0,10,0,0,2,215,3,1,6,10,6,0,0,0,1,0,0,1,5,0
581,5314,2013-03-18,1951,62,Old,Graduation,Middle,Together,40689,0,1,1,69,270,3,27,39,6,99,444,7,1,5,13,8,0,0,0,0,0,0,0,7,0
582,5081,2013-10-20,1967,46,Adult,2n Cycle,Middle,Together,47821,1,1,2,54,9,0,16,6,6,10,47,1,0,3,4,8,0,0,0,0,0,0,0,1,0
583,5123,2013-04-15,1951,62,Old,Master,Lower,Married,27450,0,0,0,57,37,12,23,8,11,52,143,2,1,3,6,7,0,0,0,0,0,0,0,1,0
584,5756,2014-04-03,1983,31,Adult,Graduation,Middle,Together,39453,1,0,1,64,46,0,7,0,0,2,55,2,0,3,5,6,0,0,0,0,0,0,0,2,0
585,8036,2014-04-18,1971,43,Adult,2n Cycle,Lower,Together,26850,1,1,2,10,31,1,13,7,2,9,63,2,1,4,7,4,0,0,0,0,0,0,0,4,0
586,9058,2012-09-23,1955,57,Adult,Graduation,Upper,Widow,79800,0,0,0,65,1060,21,530,32,0,224,1867,5,11,5,21,3,1,0,1,0,1,1,4,1,0
587,5057,2013-09-14,1961,52,Adult,Master,Middle,Married,61794,0,1,1,74,264,47,188,54,47,11,611,4,4,10,18,2,0,0,0,0,0,0,0,2,0
588,254,2014-05-17,1955,59,Adult,Graduation,Middle,Together,53863,0,1,1,4,399,4,30,6,4,30,473,7,1,7,15,7,0,0,0,1,0,0,1,3,0
589,4179,2013-08-20,1959,54,Adult,Graduation,Lower,Together,24221,0,0,0,94,8,9,9,2,5,22,55,1,1,3,5,4,0,0,0,0,0,0,0,1,0
590,3710,2012-10-12,1984,28,Adult,PhD,Middle,Single,39684,1,0,1,41,19,0,35,6,4,17,81,2,1,2,5,7,0,0,0,0,0,1,1,2,1
591,7627,2012-12-12,1975,37,Adult,Master,Upper,Married,92163,0,0,0,25,817,183,797,106,163,20,2086,5,11,5,21,2,1,0,0,0,1,1,3,0,0
592,4501,2013-11-10,1965,48,Adult,Master,Upper,Single,69882,0,0,0,94,292,127,635,132,127,165,1478,3,7,9,19,1,0,0,0,0,0,0,0,1,0
593,6424,2014-01-30,1977,37,Adult,Graduation,Lower,Together,33178,1,0,1,9,12,6,2,11,2,16,49,1,0,3,4,4,0,0,0,0,0,0,0,1,0
594,3075,2013-09-11,1972,41,Adult,PhD,Middle,Married,59973,0,0,0,47,130,30,168,20,34,0,382,3,4,7,14,1,0,0,0,0,0,0,0,1,0
595,4992,2013-09-19,1975,38,Adult,Master,Lower,Together,17459,1,0,1,12,6,4,16,3,10,30,69,3,1,2,6,7,0,0,0,0,0,1,1,3,0
596,5252,2012-10-26,1969,43,Adult,Graduation,Lower,Divorced,23910,1,0,1,80,16,12,18,7,1,13,67,2,0,3,5,7,0,0,0,0,0,0,0,1,0
597,7444,2013-10-19,1969,44,Adult,Master,Middle,Married,42169,1,1,2,20,19,0,9,0,0,2,30,1,0,3,4,8,0,0,0,0,0,0,0,2,0
598,6919,2013-06-04,1978,35,Adult,2n Cycle,Lower,Married,26224,1,0,1,39,4,7,15,13,9,15,63,2,1,3,6,6,0,0,0,0,0,0,0,3,0
599,3537,2012-08-17,1981,31,Adult,Graduation,Lower,Together,31089,1,0,1,57,31,3,31,2,8,4,79,3,0,4,7,8,0,0,0,0,0,0,0,3,0
600,10277,2013-02-21,1961,52,Adult,Graduation,Lower,Single,30081,0,1,1,27,36,0,2,0,0,4,42,1,0,3,4,7,0,0,0,0,0,0,0,1,0
601,2453,2012-08-31,1960,52,Adult,Graduation,Middle,Together,62807,0,1,1,83,526,28,135,10,21,99,819,5,3,12,20,5,0,0,0,0,0,0,0,3,0
602,7972,2013-09-17,1955,58,Adult,Graduation,Upper,Single,72906,0,0,0,79,400,32,519,71,75,54,1151,3,4,9,16,1,0,0,0,0,0,0,0,1,0
603,895,2012-12-09,1948,64,Old,PhD,Middle,Married,61467,0,2,2,69,410,16,114,0,5,49,594,5,2,10,17,5,0,0,0,0,0,0,0,3,0
604,1177,2013-01-26,1966,47,Adult,Master,Middle,Together,49618,1,1,2,77,80,3,26,4,2,14,129,3,1,3,7,7,0,0,0,0,0,0,0,4,0
605,7141,2012-12-29,1986,26,Adult,Master,Lower,Single,21888,1,0,1,15,88,10,46,2,3,64,213,5,1,2,8,10,0,0,0,0,0,1,1,4,0
606,7232,2014-02-11,1973,41,Adult,Graduation,Middle,Widow,42429,0,1,1,99,55,0,6,2,0,4,67,1,1,3,5,5,0,0,0,0,0,0,0,2,0
607,8477,2013-03-11,1956,57,Adult,Graduation,Lower,Divorced,26150,2,1,3,61,5,1,13,3,5,1,28,1,0,3,4,7,0,0,0,0,0,0,0,1,0
608,2457,2012-10-26,1975,37,Adult,Basic,Lower,Married,30801,0,1,1,23,8,4,5,15,2,11,45,1,0,3,4,7,0,0,0,0,0,0,0,2,0
609,988,2014-05-07,1965,49,Adult,Graduation,Upper,Married,81168,0,0,0,84,410,0,592,147,22,22,1193,6,4,7,17,3,1,0,0,0,0,0,1,1,0
610,7930,2013-08-19,1969,44,Adult,Master,Lower,Single,26877,0,0,0,74,101,13,76,20,18,40,268,3,1,6,10,6,0,0,0,0,0,0,0,2,0
611,4587,2013-07-18,1944,69,Old,Master,Middle,Widow,45006,0,0,0,90,162,25,53,16,0,10,266,3,1,7,11,3,0,0,0,0,0,0,0,1,0
612,6682,2012-12-11,1973,39,Adult,Basic,Lower,Married,18978,1,0,1,41,2,8,1,4,7,15,37,1,0,3,4,8,0,0,0,0,0,0,0,1,0
613,6222,2013-10-28,1967,46,Adult,Graduation,Lower,Married,22574,2,1,3,28,25,0,8,2,0,2,37,2,0,3,5,7,0,0,0,0,0,0,0,2,0
614,10299,2012-11-09,1969,43,Adult,PhD,Middle,Single,48240,0,0,0,73,389,91,248,64,49,41,882,6,3,13,22,5,0,0,0,0,0,1,1,3,0
615,3083,2013-07-26,1974,39,Adult,Graduation,Middle,Married,45837,1,1,2,88,215,13,87,17,17,24,373,6,2,5,13,7,0,0,0,0,0,0,0,5,0
616,8953,2013-05-06,1965,48,Adult,Master,Middle,Single,35791,2,1,3,94,27,0,5,0,0,3,35,1,0,3,4,8,0,0,0,0,0,0,0,2,0
618,8650,2013-03-18,1978,35,Adult,Graduation,Middle,Widow,54162,1,1,2,31,5,6,10,6,5,10,42,1,0,3,4,4,0,0,0,0,0,0,0,1,0
619,10862,2012-08-17,1960,52,Adult,Master,Lower,Married,30522,0,1,1,6,179,8,83,19,11,26,326,1,2,9,12,2,0,0,0,0,0,0,0,5,0
620,2782,2013-07-11,1961,52,Adult,PhD,Middle,Married,54456,0,1,1,23,352,0,27,10,0,15,404,6,1,7,14,6,0,0,0,0,0,0,0,3,0
621,6941,2013-07-14,1971,42,Adult,Graduation,Lower,Single,31632,0,0,0,92,17,8,12,11,15,32,95,2,1,2,5,7,0,0,0,0,0,0,0,1,0
622,10972,2014-03-10,1949,65,Old,Graduation,Upper,Widow,72298,0,0,0,52,625,35,169,58,17,35,939,4,3,6,13,1,0,0,0,1,1,0,2,1,0
623,10708,2013-12-28,1978,35,Adult,2n Cycle,Middle,Single,36975,1,0,1,50,10,6,11,0,4,2,33,1,0,3,4,7,0,0,0,0,0,0,0,1,0
624,6583,2013-06-03,1955,58,Adult,2n Cycle,Upper,Married,72635,0,0,0,54,390,22,323,104,35,107,981,6,8,6,20,3,1,0,0,0,0,0,1,1,0
625,3641,2013-01-20,1976,37,Adult,Graduation,Lower,Married,13624,1,0,1,93,10,2,15,2,1,6,36,2,0,3,5,6,0,0,0,0,0,0,0,2,0
626,10156,2013-06-03,1975,38,Adult,Graduation,Upper,Single,84196,0,1,1,56,215,63,507,231,31,190,1237,8,4,7,19,3,0,0,0,0,0,0,0,1,0
627,4299,2012-09-21,1960,52,Adult,Graduation,Upper,Together,70971,0,1,1,28,1001,17,572,93,125,17,1825,11,11,5,27,7,0,0,0,0,0,1,1,7,0
628,3469,2012-09-06,1977,35,Adult,PhD,Lower,Divorced,34487,1,1,2,94,19,18,33,24,1,8,103,3,0,3,6,9,0,0,0,0,0,0,0,3,0
629,5063,2012-12-18,1977,35,Adult,Graduation,Lower,Single,28769,1,0,1,76,41,5,129,10,3,3,191,4,1,4,9,9,0,0,0,0,0,0,0,3,0
630,10727,2013-11-19,1970,43,Adult,PhD,Upper,Married,69084,1,0,1,43,1181,107,199,39,30,30,1586,7,3,13,23,8,0,0,0,0,0,0,0,2,0
631,9624,2014-06-13,1958,56,Adult,PhD,Middle,Together,65488,0,0,0,46,603,45,207,36,18,54,963,3,4,6,13,1,0,0,0,0,0,0,0,1,0
632,5156,2014-01-15,1970,44,Adult,2n Cycle,Middle,Married,62466,0,1,1,13,129,129,259,168,121,83,889,6,3,12,21,4,0,0,0,0,0,0,0,5,0
633,4376,2014-02-15,1960,54,Adult,2n Cycle,Lower,Single,32218,0,0,0,27,10,24,15,13,1,30,93,2,1,3,6,7,0,0,1,0,0,1,2,1,0
634,8923,2013-04-18,1973,40,Adult,Graduation,Upper,Single,83917,0,0,0,12,514,22,732,42,198,79,1587,6,7,7,20,3,0,0,0,0,0,1,1,1,0
635,8461,2014-03-10,1962,52,Adult,Graduation,Middle,Divorced,46102,2,1,3,3,14,0,1,0,0,1,16,1,0,2,3,7,0,0,0,0,0,0,0,1,0
636,6945,2013-06-04,1952,61,Old,Graduation,Upper,Single,84574,0,0,0,72,387,20,713,38,54,163,1375,9,11,11,31,5,0,0,0,0,0,0,0,1,0
637,944,2013-01-08,1962,51,Adult,Graduation,Middle,Married,56181,0,1,1,6,121,103,69,8,44,48,393,4,2,7,13,4,0,0,0,0,0,0,0,1,0
638,1907,2012-09-28,1950,62,Old,Master,Middle,Divorced,63120,0,1,1,53,965,69,279,54,41,69,1477,8,4,9,21,7,0,0,0,0,0,1,1,5,0
639,701,2013-11-06,1971,42,Adult,Graduation,Upper,Married,73691,0,1,1,58,707,21,250,85,43,73,1179,6,2,8,16,2,0,0,1,0,0,0,1,2,0
640,3856,2012-10-05,1960,52,Adult,Graduation,Middle,Together,63381,0,1,1,78,571,50,142,33,50,159,1005,4,5,13,22,2,0,0,0,0,0,0,0,4,0
641,4149,2014-05-13,1948,66,Old,PhD,Upper,Together,76140,0,0,0,57,586,66,653,17,0,26,1348,5,9,6,20,2,0,0,0,0,0,0,0,1,0
642,2131,2012-12-30,1959,53,Adult,PhD,Middle,Divorced,62859,0,1,1,37,1063,89,102,16,12,25,1307,9,4,6,19,6,0,0,0,0,0,0,0,4,0
643,2942,2013-05-07,1964,49,Adult,Graduation,Middle,Single,45906,0,1,1,20,305,3,27,4,3,144,486,5,4,4,13,5,0,0,1,0,0,0,1,2,0
644,1173,2013-03-10,1947,66,Old,Master,Upper,Together,77632,0,0,0,73,1200,105,758,0,42,147,2252,4,2,6,12,2,0,0,0,1,1,1,3,1,0
645,4381,2013-08-18,1971,42,Adult,PhD,Middle,Married,46463,1,1,2,56,163,2,40,8,11,11,235,3,1,6,10,6,0,0,0,0,0,0,0,7,0
646,4611,2013-01-21,1970,43,Adult,Graduation,Upper,Together,105471,0,0,0,36,1009,181,104,202,21,207,1724,9,8,13,30,3,1,0,0,0,1,1,3,0,0
647,3376,2013-12-13,1970,43,Adult,Master,Middle,Divorced,55282,1,0,1,9,125,6,73,8,4,19,235,3,1,6,10,4,0,0,0,0,0,0,0,1,0
648,4679,2014-05-23,1977,37,Adult,Master,Upper,Married,78710,0,1,1,42,721,0,152,119,50,50,1092,7,6,12,25,4,0,0,0,0,0,0,0,3,0
649,10928,2013-09-16,1958,55,Adult,Graduation,Middle,Together,66886,0,1,1,28,315,4,62,41,31,146,599,7,1,7,15,5,0,0,0,0,0,0,0,2,0
650,4248,2014-02-17,1960,54,Adult,Master,Upper,Single,98777,0,0,0,23,1000,19,711,125,115,38,2008,4,6,9,19,1,0,0,0,1,0,0,1,0,0
651,6728,2012-08-27,1985,27,Adult,Graduation,Lower,Together,29103,1,0,1,38,16,0,17,6,3,6,48,1,0,3,4,9,0,0,0,0,0,0,0,2,0
652,6661,2012-08-12,1974,38,Adult,Graduation,Middle,Married,67445,0,1,1,63,757,80,217,29,80,11,1174,9,6,12,27,6,0,0,0,0,0,0,0,5,0
653,4725,2014-04-13,1950,64,Old,PhD,Middle,Together,50616,0,1,1,71,30,2,25,0,1,9,67,1,1,4,6,2,0,0,0,0,0,0,0,1,0
654,3277,2012-08-03,1955,57,Adult,Graduation,Middle,Divorced,49431,0,1,1,9,219,3,100,26,0,17,365,7,1,5,13,8,0,0,0,0,0,0,0,2,0
656,2564,2014-01-04,1953,61,Old,Graduation,Middle,Together,61278,0,1,1,87,111,3,28,2,6,15,165,3,1,4,8,6,0,0,0,0,0,0,0,2,0
657,946,2012-09-22,1958,54,Adult,2n Cycle,Lower,Together,26490,0,0,0,92,45,47,52,21,20,25,210,3,1,5,9,6,0,0,0,0,0,0,0,2,0
658,3867,2013-08-31,1947,66,Old,PhD,Upper,Together,73059,0,1,1,36,410,112,420,0,82,71,1095,9,3,13,25,4,0,0,0,0,0,0,0,1,0
659,6940,2013-10-21,1966,47,Adult,PhD,Middle,Single,46734,1,2,3,86,100,1,39,6,1,76,223,3,2,3,8,6,0,0,1,0,0,0,1,4,0
660,55,2012-12-07,1963,49,Adult,Graduation,Middle,Together,56253,0,1,1,83,509,0,65,7,11,5,597,7,2,9,18,6,0,0,0,0,0,0,0,4,0
661,7093,2013-11-14,1985,28,Adult,Graduation,Lower,Married,19986,1,0,1,74,3,6,5,0,2,6,22,0,0,3,3,7,0,0,0,0,0,0,0,1,0
662,5084,2013-12-25,1975,38,Adult,Graduation,Middle,Widow,58330,0,1,1,87,445,53,213,104,98,151,1064,6,4,13,23,4,0,0,0,0,0,0,0,1,0
663,1777,2012-09-07,1980,32,Adult,Basic,Lower,Married,25965,0,0,0,29,2,2,11,41,7,11,74,2,0,3,5,8,0,0,0,0,0,0,0,1,0
664,8162,2013-01-01,1956,57,Adult,Master,Lower,Together,14661,0,0,0,88,4,1,11,6,2,2,26,1,0,3,4,6,0,0,0,0,0,0,0,1,0
665,10826,2012-12-28,1959,53,Adult,Graduation,Lower,Married,18690,0,0,0,77,6,1,7,23,4,19,60,1,1,2,4,8,0,0,0,0,0,0,0,1,0
666,8754,2013-05-16,1974,39,Adult,PhD,Middle,Together,45068,0,1,1,25,14,0,3,0,0,3,20,1,0,2,3,7,0,0,0,0,0,0,0,1,0
667,1987,2013-09-25,1987,26,Adult,Basic,Lower,Single,21063,1,0,1,34,1,10,11,19,3,15,59,2,0,3,5,6,0,0,0,0,0,0,0,2,0
668,11007,2013-05-09,1968,45,Adult,PhD,Lower,Married,29187,1,0,1,43,26,0,6,0,0,2,34,1,0,3,4,8,0,0,0,0,0,0,0,1,0
669,7426,2013-11-07,1971,42,Adult,2n Cycle,Middle,Married,54690,1,1,2,76,111,16,37,7,9,18,198,3,1,5,9,3,0,0,0,0,0,0,0,3,0
670,9153,2013-07-29,1964,49,Adult,PhD,Middle,Married,59304,0,1,1,81,418,61,428,80,51,10,1048,7,8,10,25,5,0,0,0,0,0,0,0,3,0
671,10379,2013-11-08,1962,51,Adult,Master,Middle,Single,59247,0,2,2,87,327,9,122,19,14,83,574,5,2,9,16,6,0,0,0,0,0,0,0,5,0
672,9204,2012-09-12,1970,42,Adult,Graduation,Middle,Widow,66731,0,1,1,33,371,159,194,58,106,141,1029,4,3,6,13,3,0,0,0,0,0,0,0,4,0
673,3197,2013-12-16,1980,33,Adult,Graduation,Upper,Married,77353,0,1,1,38,275,59,107,69,101,59,670,6,4,8,18,4,0,0,0,0,0,0,0,2,0
674,2920,2012-12-01,1975,37,Adult,PhD,Middle,Single,52614,0,1,1,63,789,0,142,12,9,38,990,2,4,8,14,8,0,0,0,0,0,0,0,2,0
675,6961,2014-05-22,1974,40,Adult,Graduation,Lower,Married,26751,2,0,2,26,1,1,5,0,3,1,11,1,0,2,3,8,0,0,0,0,0,0,0,1,0
676,4673,2012-10-30,1963,49,Adult,PhD,Upper,Married,81300,0,1,1,17,1004,12,145,32,12,36,1241,10,3,5,18,5,1,0,0,0,0,1,2,3,0
677,9937,2014-01-02,1979,35,Adult,Graduation,Upper,Single,70337,0,0,0,75,187,81,149,25,43,91,576,2,2,12,16,1,0,0,0,0,0,0,0,1,0
678,8779,2013-06-16,1985,28,Adult,2n Cycle,Middle,Married,36145,1,0,1,13,56,4,76,17,1,18,172,4,1,3,8,9,0,0,1,0,0,1,2,4,0
679,9596,2013-12-23,1980,33,Adult,PhD,Middle,Single,65295,0,0,0,19,365,32,117,34,110,6,664,3,3,13,19,2,0,0,0,0,0,0,0,1,0
680,2891,2013-10-18,1963,50,Adult,Graduation,Middle,Divorced,68118,0,1,1,51,595,23,123,10,23,154,928,8,9,4,21,6,0,0,0,0,0,0,0,2,0
681,4910,2012-08-30,1967,45,Adult,Graduation,Upper,Divorced,68743,0,0,0,81,1132,134,384,175,134,115,2074,11,5,13,29,7,0,0,0,0,0,0,0,1,0
682,75,2013-07-25,1982,31,Adult,2n Cycle,Middle,Together,41039,0,0,0,32,34,11,137,179,61,45,467,8,1,5,14,8,0,0,0,0,0,0,0,1,0
683,10120,2013-10-24,1955,58,Adult,Graduation,Middle,Together,38946,0,1,1,84,116,6,82,6,6,41,257,3,1,6,10,5,0,0,0,0,0,0,0,2,0
684,6327,2013-12-19,1967,46,Adult,Graduation,Middle,Together,65777,0,0,0,87,565,32,435,28,32,54,1146,2,8,6,16,1,0,0,0,0,0,0,0,1,0
685,10142,2013-03-07,1976,37,Adult,PhD,Middle,Divorced,66476,0,1,1,99,372,18,126,47,48,78,689,5,2,11,18,4,0,0,0,0,0,0,0,2,0
686,9826,2012-09-12,1972,40,Adult,PhD,Upper,Single,86857,0,0,0,96,899,102,838,133,102,40,2114,5,6,10,21,2,0,0,0,0,0,1,1,1,0
688,10767,2014-05-16,1989,25,Adult,PhD,Upper,Together,77845,0,0,0,40,760,40,480,0,40,26,1346,3,5,12,20,1,1,0,0,0,1,0,2,1,0
689,7279,2013-09-30,1969,44,Adult,PhD,Upper,Together,69476,0,0,0,3,260,86,559,63,9,67,1044,4,6,4,14,2,0,0,0,0,0,0,0,1,0
690,7230,2012-10-04,1960,52,Adult,PhD,Middle,Divorced,50611,0,1,1,98,459,0,24,6,0,4,493,4,5,7,16,6,0,0,0,1,0,1,2,6,0
691,143,2013-08-25,1970,43,Adult,Graduation,Middle,Single,61209,0,0,0,73,466,0,224,119,49,99,957,5,3,4,12,2,0,0,0,0,0,0,0,1,0
692,450,2013-07-12,1958,55,Adult,Master,Middle,Together,42315,0,1,1,90,67,15,80,17,11,80,270,1,4,4,9,3,0,0,0,0,0,0,0,3,0
693,9316,2013-11-02,1952,61,Old,Basic,Lower,Together,13084,0,0,0,29,2,0,7,3,7,10,29,1,0,3,4,6,0,0,0,0,0,0,0,1,0
694,6379,2013-05-29,1949,64,Old,Master,Middle,Widow,47570,1,1,2,3,67,1,20,0,2,31,121,2,2,2,6,7,0,0,0,0,0,1,1,3,0
695,9239,2013-07-26,1961,52,Adult,Master,Middle,Married,61923,0,2,2,94,92,4,18,3,3,6,126,2,1,4,7,3,0,0,0,0,0,0,0,1,0
696,8315,2014-03-26,1995,19,Young,Graduation,Lower,Single,34824,0,0,0,65,4,2,11,2,0,4,23,1,0,2,3,6,0,0,0,0,0,0,0,1,0
697,2868,2013-04-08,1949,64,Old,PhD,Lower,Single,26518,1,1,2,33,20,1,28,3,3,2,57,2,0,3,5,8,0,0,0,0,0,1,1,3,0
698,10888,2013-11-03,1961,52,Adult,Graduation,Middle,Single,45938,0,0,0,46,273,11,178,62,83,29,636,8,4,6,18,6,0,0,0,0,0,0,0,2,0
699,1277,2014-04-09,1960,54,Adult,Graduation,Upper,Together,78468,0,0,0,29,434,22,388,104,22,34,1004,10,7,10,27,4,1,0,0,0,0,0,1,1,0
700,9977,2013-09-17,1973,40,Adult,Graduation,Upper,Divorced,78901,0,1,1,99,321,11,309,33,26,34,734,9,3,5,17,4,0,0,0,0,0,0,0,3,0
701,10196,2014-03-12,1978,36,Adult,Graduation,Upper,Married,71427,2,0,2,26,212,123,177,15,64,23,614,8,2,8,18,4,0,0,0,0,0,0,0,2,0
702,6384,2014-02-11,1978,36,Adult,Graduation,Upper,Divorced,71022,0,1,1,30,909,12,278,0,12,242,1453,5,2,11,18,8,0,0,1,0,0,0,1,3,0
703,8029,2014-04-29,1988,26,Adult,Master,Upper,Single,90247,0,0,0,27,1184,32,352,21,16,16,1621,3,4,7,14,1,1,0,0,1,1,1,4,1,0
704,968,2013-12-26,1968,45,Adult,Master,Middle,Divorced,41335,1,0,1,24,112,19,21,16,14,5,187,4,1,4,9,7,0,0,0,0,0,0,0,3,0
705,6988,2013-01-10,1986,27,Adult,Graduation,Upper,Married,71952,1,0,1,93,656,80,455,52,107,93,1443,8,4,8,20,4,0,0,1,0,1,0,2,2,0
706,4472,2014-06-27,1970,44,Adult,PhD,Middle,Divorced,35682,1,0,1,34,23,0,8,6,2,18,57,1,1,3,5,2,0,0,0,0,0,0,0,1,0
707,6991,2013-04-10,1951,62,Old,Graduation,Middle,Divorced,43185,0,1,1,88,537,6,42,16,6,30,637,9,3,6,18,8,0,0,0,0,0,0,0,2,0
708,3336,2013-11-21,1948,65,Old,PhD,Middle,Together,66375,0,1,1,96,712,0,45,0,0,191,948,2,4,5,11,7,0,0,1,0,0,0,1,3,0
709,4301,2013-01-10,1971,42,Adult,Master,Lower,Married,35178,1,0,1,10,23,1,13,2,2,18,59,1,1,2,4,7,0,0,1,0,0,1,2,1,0
710,1940,2013-07-12,1986,27,Adult,Graduation,Lower,Married,25252,1,0,1,26,1,3,4,2,2,6,18,1,0,2,3,8,0,0,0,0,0,0,0,1,0
711,1272,2012-10-21,1965,47,Adult,Master,Middle,Single,55250,0,1,1,49,664,58,83,32,0,66,903,7,5,10,22,5,0,0,0,0,0,0,0,4,0
712,1388,2013-02-20,1975,38,Adult,Graduation,Lower,Single,33249,1,0,1,11,6,10,21,19,14,42,112,2,1,3,6,6,0,0,0,0,0,0,0,2,0
713,1044,2013-05-14,1953,60,Old,Graduation,Middle,Together,58398,0,0,0,44,299,5,201,21,21,49,596,5,4,8,17,4,0,0,0,0,0,0,0,3,0
714,6969,2013-08-07,1982,31,Adult,Graduation,Middle,Together,50272,1,0,1,75,99,13,66,43,8,4,233,4,1,5,10,7,0,0,0,0,0,0,0,3,0
715,10479,2012-12-07,1975,37,Adult,PhD,Upper,Married,76618,0,0,0,64,749,40,294,121,160,147,1511,3,2,5,10,1,0,0,0,0,0,0,0,1,0
716,3619,2012-09-23,1960,52,Adult,2n Cycle,Upper,Divorced,87305,0,0,0,19,345,25,501,63,138,80,1152,5,3,8,16,2,0,0,0,0,1,1,2,1,0
717,1715,2013-02-11,1978,35,Adult,Graduation,Lower,Together,25851,1,0,1,45,9,4,18,7,5,5,48,2,0,3,5,7,0,0,0,0,0,0,0,2,0
718,10159,2013-03-31,1970,43,Adult,Graduation,Middle,Divorced,58710,0,1,1,77,440,81,368,0,122,174,1185,11,5,9,25,6,0,0,0,0,0,0,0,6,0
719,1463,2014-03-29,1958,56,Adult,Graduation,Middle,Single,45160,1,1,2,9,8,2,5,3,0,3,21,1,0,2,3,7,0,0,0,0,0,0,0,1,0
720,5114,2012-12-19,1965,47,Adult,Master,Upper,Married,74806,0,1,1,1,670,9,249,0,28,9,965,5,4,5,14,4,0,0,0,0,0,0,0,2,0
721,4990,2013-05-02,1954,59,Adult,Graduation,Middle,Married,59111,0,0,0,90,524,0,134,28,28,155,869,11,1,8,20,7,0,0,0,0,0,0,0,1,0
722,4329,2014-05-23,1984,30,Adult,PhD,Lower,Married,18988,1,0,1,43,6,0,6,2,1,1,16,1,0,3,4,7,0,0,0,0,0,0,0,2,0
723,10936,2013-02-13,1965,48,Adult,Graduation,Upper,Married,72190,0,0,0,79,597,166,597,172,166,249,1947,5,6,4,15,3,0,0,0,0,0,0,0,1,0
724,4692,2012-08-01,1976,36,Adult,Graduation,Lower,Married,7500,1,0,1,19,7,0,12,13,7,32,71,4,1,2,7,9,0,0,1,0,0,1,2,5,0
725,7212,2014-06-08,1966,48,Adult,Graduation,Middle,Married,44794,0,1,1,99,54,0,7,0,0,4,65,2,0,3,5,6,0,0,0,0,0,0,0,1,0
726,6086,2013-11-23,1955,58,Adult,Graduation,Upper,Married,80395,0,0,0,62,445,25,706,80,76,48,1380,6,5,12,23,2,1,0,0,0,0,0,1,1,0
727,437,2014-01-25,1976,38,Adult,Master,Upper,Divorced,75012,0,0,0,41,294,142,218,164,58,151,1027,3,8,11,22,1,0,0,0,0,0,0,0,1,0
728,11171,2013-10-11,1965,48,Adult,Master,Middle,Married,56962,2,1,3,60,292,3,77,10,3,26,411,6,3,5,14,7,0,0,0,0,0,0,0,7,0
729,11101,2013-04-15,1991,22,Young,Graduation,Upper,Together,89891,0,0,0,17,412,22,132,59,28,183,836,11,6,8,25,4,0,0,0,0,1,0,1,1,0
730,5329,2013-09-27,1949,64,Old,PhD,Middle,Divorced,35946,1,1,2,24,8,0,3,0,0,0,11,0,0,3,3,5,0,0,0,0,0,0,0,1,0
731,610,2012-08-07,1953,59,Old,PhD,Middle,Together,53593,1,1,2,60,349,4,78,6,0,43,480,7,2,6,15,8,0,0,0,0,0,0,0,8,0
732,9384,2013-06-12,1978,35,Adult,Graduation,Middle,Married,66373,1,1,2,57,328,9,124,12,24,109,606,4,2,10,16,3,0,0,0,0,0,0,0,7,0
